,id,tranId,asset,amount,divTime,enInfo
468,829894974,70498376261,EUR,0.00000406,1627264298000,Flexible Savings
469,829261570,70497044344,DOT,0.00015205,1627263940000,Flexible Savings
470,828281578,70494440909,BTC,0.00000051,1627263387000,Flexible Savings
471,827904108,70493568066,BNB,0.0000013,1627263148000,BNB Vault
472,827563597,70492893997,ADA,0.00480195,1627262931000,Flexible Savings
473,825553002,70477208015,ADA,0.19851442,1627259246000,Locked Staking
474,823566353,70394534181,UNI,0.00000002,1627183202000,Flexible Savings
475,822581118,70393497460,SXP,0.01434713,1627182189000,Flexible Savings
476,822171081,70393120821,DOT,0.00015205,1627181813000,Flexible Savings
477,822060682,70393002324,EUR,0.00000406,1627181710000,Flexible Savings
478,821583111,70392595170,BTC,0.00000051,1627181283000,Flexible Savings
479,821069336,70392208498,BNB,0.0000013,1627180827000,BNB Vault
480,820415291,70391643268,ADA,0.00479926,1627180179000,Flexible Savings
481,816915574,70380251742,ADA,0.19851442,1627172788000,Locked Staking
482,814738198,70283589165,UNI,0.00000002,1627093661000,Flexible Savings
483,813528524,70282813805,SXP,0.01434673,1627092873000,Flexible Savings
484,813142907,70282524225,DOT,0.00015204,1627092632000,Flexible Savings
485,813032079,70282400484,EUR,0.00000406,1627092556000,Flexible Savings
486,812456818,70282016109,BTC,0.00000051,1627092197000,Flexible Savings
487,811746628,70281344433,BNB,0.0000013,1627091774000,BNB Vault
488,810981535,70280402554,ADA,0.00479657,1627091332000,Flexible Savings
489,808246723,70270972358,ADA,0.19851442,1627086286000,Locked Staking
490,802980269,70204577352,ADA,0.19851442,1627028565000,Locked Staking
491,800984900,70179106990,UNI,0.00000002,1627007667000,Flexible Savings
492,799809961,70178122105,SXP,0.01434634,1627006851000,Flexible Savings
493,799338929,70177701554,EUR,0.00000406,1627006537000,Flexible Savings
494,798898370,70177298937,DOT,0.00015204,1627006249000,Flexible Savings
495,798412792,70176796492,BTC,0.00000051,1627005915000,Flexible Savings
496,797989342,70176438929,BNB,0.0000013,1627005588000,BNB Vault
497,797453479,70175887997,ADA,0.00479389,1627005203000,Flexible Savings
498,794367689,70097072639,UNI,0.00000002,1626919562000,Flexible Savings
499,792956430,70096192944,SXP,0.01434595,1626918908000,Flexible Savings
