1614761100000,42035.21000000,42272.93000000,41911.06000000,42238.86000000,54.17906600,1614761999999,2280699.59175863,3674,36.28951600,1527639.33697961,0
1614762000000,42238.69000000,42311.99000000,42072.86000000,42229.07000000,63.61740200,1614762899999,2685738.29434400,3518,34.59721500,1460791.24005486,0
1614762900000,42235.55000000,42632.97000000,42128.45000000,42588.64000000,56.92745700,1614763799999,2414491.04477977,4830,34.63422400,1469170.20736546,0
1614763800000,42592.85000000,42629.26000000,42269.35000000,42453.00000000,77.27854200,1614764699999,3277990.44204830,4274,41.99593200,1781525.95893615,0
1614764700000,42437.06000000,42604.45000000,42264.19000000,42577.22000000,53.17131900,1614765599999,2255581.23274135,3070,32.81818000,1392151.89495169,0
1614765600000,42580.09000000,42740.51000000,42460.87000000,42691.17000000,42.08094900,1614766499999,1793690.71743480,3389,19.86286600,846682.18590811,0
1614766500000,42694.66000000,42727.60000000,42410.21000000,42600.99000000,38.87386000,1614767399999,1654381.54273796,2953,22.43565400,954882.12519546,0
1614767400000,42592.20000000,42881.01000000,42581.55000000,42616.71000000,54.84539400,1614768299999,2344887.72769286,3492,30.89453400,1320973.62347819,0
1614768300000,42616.24000000,42822.80000000,42549.99000000,42630.13000000,56.09920000,1614769199999,2394962.13652434,2949,34.15662500,1458264.27402673,0
1614769200000,42638.54000000,42909.93000000,42631.68000000,42865.35000000,96.72135500,1614770099999,4137393.93731726,3879,49.07355800,2099081.99682387,0
1614770100000,42881.04000000,42927.71000000,42757.27000000,42862.81000000,59.09362100,1614770999999,2530443.48578605,2908,33.32568000,1427181.48232881,0
1614771000000,42861.65000000,42876.24000000,42407.89000000,42481.07000000,51.94520700,1614771899999,2213528.73347253,3695,22.56121000,961217.27937801,0
1614771900000,42487.31000000,42898.00000000,42465.00000000,42898.00000000,47.10411400,1614772799999,2010887.83488022,3034,25.59839800,1093043.54071720,0
1614772800000,42885.18000000,42899.10000000,42637.00000000,42638.87000000,34.24256400,1614773699999,1465280.80062239,2405,16.47809000,705219.13179461,0
1614773700000,42649.83000000,42947.29000000,42642.76000000,42846.44000000,31.42171200,1614774599999,1345354.05294341,2391,19.31096900,826595.41755509,0
1614774600000,42849.42000000,43335.81000000,42849.42000000,43299.27000000,75.56290300,1614775499999,3258812.60887672,5022,42.61233000,1837272.09907939,0
1614775500000,43293.13000000,43641.06000000,43200.00000000,43590.62000000,77.58288300,1614776399999,3369035.27416257,4945,42.00223300,1824541.88659222,0
1614776400000,43589.39000000,43648.69000000,43056.90000000,43196.37000000,76.93011300,1614777299999,3333759.05649226,4928,31.42336900,1361996.30307453,0
1614777300000,43196.38000000,43212.82000000,42850.00000000,42984.36000000,83.63324100,1614778199999,3595477.21373246,3868,47.23168600,2029911.67505434,0
1614778200000,42984.33000000,43174.89000000,42644.39000000,42647.15000000,71.03856900,1614779099999,3045927.92477980,4136,37.06873000,1589175.95987117,0
1614779100000,42653.79000000,42778.37000000,42451.69000000,42768.31000000,65.62559200,1614779999999,2797262.96295561,3638,30.66805900,1307527.34762983,0
1614780000000,42763.81000000,42763.81000000,42250.00000000,42300.00000000,62.69525200,1614780899999,2662041.94594961,3655,31.00058300,1315865.24451727,0
1614780900000,42307.01000000,42366.30000000,42067.16000000,42198.66000000,80.46087700,1614781799999,3396932.68423225,4211,41.64551400,1758354.08786552,0
1614781800000,42187.72000000,42470.79000000,42053.14000000,42134.13000000,81.54099300,1614782699999,3449749.25427548,3889,38.31594600,1621170.38211949,0
1614782700000,42111.19000000,42325.46000000,42065.00000000,42153.69000000,50.88635300,1614783599999,2146774.19949042,2670,25.42457000,1072654.73191032,0
1614783600000,42143.33000000,42467.10000000,42009.00000000,42043.33000000,51.39779100,1614784499999,2171379.16562060,2702,27.18988200,1149352.37479333,0
1614784500000,42045.26000000,42316.26000000,42011.12000000,42284.39000000,33.67144300,1614785399999,1419574.64507644,2214,22.37272400,943374.17072360,0
1614785400000,42273.54000000,42277.61000000,41909.61000000,41923.71000000,59.93357900,1614786299999,2523490.02624688,2668,23.04876500,971032.27368262,0
1614786300000,41937.58000000,42158.70000000,41916.49000000,42087.00000000,33.87318700,1614787199999,1423184.07178738,2090,20.51718900,862037.54595809,0
1614787200000,42100.99000000,42403.56000000,42085.91000000,42402.57000000,54.62527500,1614788099999,2309439.11493285,2911,35.02396200,1480865.42480138,0
1614788100000,42404.32000000,42680.68000000,42255.69000000,42660.15000000,62.72703400,1614788999999,2664404.44303851,3133,36.54649900,1552757.66793787,0
1614789000000,42664.05000000,42678.41000000,42290.99000000,42374.82000000,69.84349600,1614789899999,2968081.33686051,2902,36.56314300,1554122.34456240,0
1614789900000,42374.82000000,42571.98000000,42374.78000000,42404.55000000,47.36305300,1614790799999,2010860.66857834,1962,26.70042700,1133858.70624632,0
1614790800000,42404.55000000,42731.72000000,42402.37000000,42714.19000000,34.40163900,1614791699999,1466152.76920487,2115,21.17559400,902582.65587771,0
1614791700000,42699.98000000,42714.16000000,42445.51000000,42500.00000000,38.17302500,1614792599999,1625221.02623058,2071,18.07154600,769551.04901650,0
1614792600000,42500.00000000,42500.00000000,42205.09000000,42395.61000000,38.16290700,1614793499999,1615816.71241162,2370,15.96883000,675969.61963427,0
1614793500000,42391.95000000,42700.00000000,42322.40000000,42625.25000000,30.43990200,1614794399999,1296314.71217103,2153,16.83714300,716972.92211412,0
1614794400000,42596.48000000,42833.26000000,42550.00000000,42730.19000000,41.37215700,1614795299999,1767452.73891395,2395,26.77938300,1144054.46078748,0
1614795300000,42725.85000000,42803.58000000,42600.02000000,42675.64000000,28.83369700,1614796199999,1231369.33200539,2039,16.59412700,708740.05033021,0
1614796200000,42675.64000000,42750.00000000,42576.86000000,42627.27000000,26.10540100,1614797099999,1113644.75385404,1828,15.49509800,661055.09897870,0
1614797100000,42626.72000000,42654.11000000,42410.80000000,42534.71000000,28.27625900,1614797999999,1202210.65680125,1996,12.24921200,520819.34772979,0
1614798000000,42534.88000000,42540.00000000,42038.08000000,42159.00000000,46.38016400,1614798899999,1959874.41011343,2797,20.05129800,847286.92859414,0
1614798900000,42166.17000000,42166.17000000,41755.30000000,41938.01000000,69.29730800,1614799799999,2904328.68894554,3412,28.78077600,1205575.87269164,0
1614799800000,41941.61000000,42257.73000000,41825.00000000,42247.57000000,42.53279900,1614800699999,1787980.20366807,2610,27.12116900,1140658.50789803,0
1614800700000,42235.70000000,42361.83000000,42142.51000000,42226.17000000,38.82875600,1614801599999,1641114.06677061,2237,20.04839700,847378.74158304,0
1614801600000,42226.10000000,42484.21000000,42074.29000000,42269.46000000,29.27542100,1614802499999,1238786.89063765,2242,17.56374400,743340.10450195,0
1614802500000,42269.23000000,42432.56000000,42213.66000000,42247.24000000,21.70848000,1614803399999,918374.34103475,1815,8.97237900,379502.27478452,0
1614803400000,42247.36000000,42398.50000000,42221.00000000,42272.30000000,26.91070800,1614804299999,1138299.87605124,1711,17.01176100,719627.90459323,0
1614804300000,42269.78000000,42350.00000000,41930.00000000,42021.05000000,41.61312100,1614805199999,1750825.27935918,2650,20.82389200,876272.00395179,0
1614805200000,42022.61000000,42109.48000000,41863.55000000,41950.41000000,32.26856200,1614806099999,1354856.51946483,2228,14.99731900,629851.05095006,0
1614806100000,41955.78000000,42265.72000000,41898.36000000,42257.15000000,25.07897100,1614806999999,1054827.57949090,1985,13.22962200,556547.54370066,0
1614807000000,42266.24000000,42455.00000000,42197.16000000,42428.85000000,31.54758200,1614807899999,1336489.15404830,2061,16.37397700,693790.49396525,0
1614807900000,42428.84000000,42428.84000000,42215.70000000,42322.32000000,22.61679900,1614808799999,957909.70003779,1530,9.94362700,421077.98691352,0
1614808800000,42318.79000000,42649.60000000,42110.12000000,42596.36000000,27.77043600,1614809699999,1177544.08363930,2228,18.39544000,780361.01612433,0
